frn,provider_id,holding_company
0031306285,480070,Paradigm Technologies LLC
0031307788,450160,"Bohannan Huston, Inc."
0031308844,440114,Airwave Technologies LLC
0031313174,480042,"G&C Interconnects, Ltd."
0031314230,440116,Arizona Network LLC
0031322720,450142,CaberLink Technologies LLC
0031331416,460558,"KassNet, Inc."
0031338957,460033,Fitchburg Fiber LLC
0031340508,450117,Sky Satellite LLC
0031352669,450022,"CallCurrent, Inc."
0031360985,470046,Kotman Technology Inc.
0031366123,510044,"SkyPBX, LLC"
0031383128,450079,"My IT Masters, Inc."
0031384522,510036,Packetback Networks LLC
0031384852,510085,"Florida Telephone Services, LLC"
0031391501,460537,"Diverse Supply, Inc."
0031407083,510025,Haastech LLC
0031409899,470076,Tel-IT Technology Solutions
0031414949,470001,"Airklic Technologies, LLC"
0031417314,500046,"Southern Electronic Telephone, Inc."
0031421969,500024,GoMonthly I.T. Corp.
0031427743,510008,"Convergent Software, Inc."
0031427966,440196,Quad State Internet LLC
0031433543,510092,"Dialwave, Inc."
0031439714,500000,"3Fold IT, LLC"
0031440175,470094,"Anucom, Inc."
0031440357,470131,York Telecom Corporation
0031442908,510007,ConnextPlus Corp.
0031443476,400039,"Davey Holdings, LLC"
0031447238,480051,KCI Systems Inc.
0031447980,450121,"Stimulus Technologies of New Mexico, LLC"
0031450836,460086,UNONET Corp.
0031452899,470017,Cloud One PBX LLC
0031455611,460519,Call Tracking Metrics LLC
0031457740,460560,"Kloud Communications, Inc."
0031467269,490049,Simplified Network Solutions LLC
0031476740,450051,Gascosage Electric Cooperative
0031476815,460004,"Anthem Broadband of Nevada, LLC"
0031491863,490076,XBLUE Networks LLC
0031498629,450094,"Open Infra, Inc."
0031510662,470096,"Central Virginia Computer Services, LLC"
0031547557,470132,Optical Communications Group
0031550718,510040,"Quantum Leap Communications, Inc."
0031551260,150266,"Hanson Communications, Inc."
0031561616,490072,The Bald Guy Enterprises Inc.
0031562218,470074,"Taylored Systems, LLC"
0031574874,450092,"OneSource Telecom, Inc."
0031578974,450084,Network Brainiacs LLC
0031597222,460573,"NetGain Technologies, LLC"
0031620057,450046,"Fast Wireless, LLC"
0031622731,460015,"Bros Broadband, LLC"
0031630155,480116,Peeples Computers LLC
0031635535,490009,"CDML Computer Services, Ltd."
0031651524,450023,"Camellia City Fiber, LLC"
0031654841,460054,"National Telecom, LLC"
0031660798,450015,Ayva Limited
0031672363,131207,"SmarterBroadband, LLC"
0031677834,450050,"Free Range Internet, LLC"
0031691322,470041,"IQ Fiber Intermediate Holdings, LLC"
0031697113,480029,Digital Communication Systems LLC
0031703580,460565,LowCountry Technologies LLC
0031708613,460089,"VFN Holdings, Inc."
0031741309,470145,"GroundSwell Networks, LLC"
0031743610,450129,"Upward Broadband, LLC"
0031744543,460683,"SCS communications, llc"
0031747124,510057,"ClemenTel Communications, Inc."
0031754435,460543,"Group One Consulting, Inc."
0031758006,460617,The Masser Group Inc.
0031761679,450027,"City of Buffalo, Minnesota"
0031764285,420173,"Northwest Fiber, LLC"
0031764293,420173,"Northwest Fiber, LLC"
0031775984,510039,Pylon Communications LLC
0031776164,460508,ATC Voice Data Inc.
0031777865,170054,"FIF St. George, LLC"
0031787120,470000,ACL Telecom LLC
0031810708,460053,Mendocino Unified School District
0031811326,460503,ACP CreativIT LLC
0031811458,470063,Raviga Technologies LLC
0031825540,460539,Elite IT LLC
0031829948,460517,"Blue Sky Phone Solutions, LLC"
0031831597,450047,"Fiber Broadband, Inc."
0031847379,510046,Telcoline LLC
0031848930,460078,Pierce Pepin Cooperative Services
0031849854,480086,Smart Fiber Networks Inc.
0031856412,450156,Hitektel Corp.
0031858145,490023,"HDD Broadband, Inc."
0031869878,480064,Nuno Enterprises Inc.
0031871197,450083,NEK Community Broadband
0031877202,460621,"Turnkey VoIP Holdings, LLC"
0031889215,460602,"Rubin & Murphy Legacy Group, Inc."
0031918378,500020,Edgebroad LLC
0031931207,450061,JR Network PR LLC
0031937824,510018,"FastCast Networks, LLC"
0031938301,460513,"BBIT, LLC"
0031945298,460533,Digital Harbor Foundation
0031960479,470013,"CBO Telecom, LLC"
0031960909,450116,Singing River Electric Cooperative
0031964638,480087,"StratusDial, LLC"
0031967490,450135,West County Networks LLC
0031971443,460506,"AGA Voice, Inc."
0031992027,450089,"Sisu Investments, LLC"
0032003642,450032,"CMA Wireless, LLC"
0032006249,450093,"Open Fiber USA, Inc."
0032007056,460620,"Turley Solutions & Innovations, LLC"
0032007452,470050,"MagnaVoice Technologies, Corp."
0032009425,460065,Platinum Connect LLC
0032022337,460627,VOIP Solutions LLC
0032025447,450085,New Alliance LLC
0032026759,490040,"Platinum CS, LLC"
0032032211,450055,"IFN, LLC"
0032035511,470051,"Maryland IT Solutions, LLC"
0032036931,460553,Interlink Communications LLC
0032061434,460624,Vatrix LLC
0032072365,460626,Visionary Systems AV LLC
0032074114,470054,"MyVoIP, LLC"
0032083826,460577,"Nored Telcom, Inc."
0032096257,470127,"Fastbridge Fiber, LLC"
0032102303,460509,Aura Alliance Inc.
0032102410,460561,Kopy Kat Copier Inc.
0032112765,460585,"Portable Consultants, Inc."
0032152381,450069,LitFiber
0032164865,470036,"Highway 89, LLC"
0032168924,470028,"Everfast Fiber Networks, LLC"
0032173668,440030,"ERC Broadband, LLC"
0032208530,470098,"Emmix, Inc."
0032208985,480048,"IBT Group USA, LLC"
0032220030,460524,"Cloud9 Communications, Inc."
0032242000,460611,"STI Connect, Inc."
0032245730,460534,Direct I.T. Inc.
0032246225,490013,"Cloud Connect Solutions, Inc."
0032282907,270090,CG Computer Works LLC
0032317083,490031,Managed Services Partners LLC
0032317471,460584,Outer Reach Broadband LLC
0032322943,460529,"Cumulus Communications, Inc."
0032362113,131425,Verizon Communications Inc.
0032363871,460079,Tachus LLC
0032366692,480002,Addison County Communications Union District
0032385577,130837,Miles Cooperative Telephone Association
0032398398,470073,"Stimulus Technologies of California, LLC"
0032419996,460615,Ten Four Holdings LLC
0032431462,470065,"RingALFA, Inc."
0032433054,460012,BLS Broadband LLC
0032463051,460544,"GulfTech VoIP, LLC"
0032463069,460588,"PWR Technologies, LLC"
0032463093,460554,"I.S.T.N., Inc."
0032479107,480078,"Professional Implementation Consulting Services, Inc."
0032486052,460511,BAM Broadband OpCo LLC
0032510687,470125,"KW Corporation, Inc."
0032539967,480069,"Ozark Fiber, LLC"
0032548513,510012,Edgeless Unified Communications LLC
0032554396,460500,365 IT Consulting LLC
0032557027,450168,Conquest Wireless LLC
0032563165,470138,FM VOIP Inc.
0032564387,510082,GHB Enterprise LLC
0032573123,480075,"Practical Computing and IT, LLC"
0032574642,490055,"The VoIP Pros, LLC"
0032575631,490052,Synpact LLC
0032580888,480067,"Omni Fiber, LLC"
0032592545,470048,"Lee Wireless, LLC"
0032603474,480045,Global VoIP Services Inc.
0032607046,480019,"City of Fort Dodge, Iowa"
0032619926,460042,Hyperflex Broadband LLC
0032630329,460051,Little Wapsie Communications
0032631509,490014,"Community Networks, LLC"
0032657900,460642,Njord LLC
0032659112,460038,Heartland Fiber
0032674095,460077,"SureFire Internet, LLC"
0032674962,510066,Steuben County Rural Electric Membership Corporation
0032679409,131492,WinDBreak Cable
0032705352,130331,"Computer Sales & Services, Inc."
0032716961,430081,"Telecast Communications, LLC"
0032718389,460006,"Avative, LLC"
0032718827,460094,WiFicow Wyoming Corporation
0032725012,320014,Backroads Broadband
0032728677,480055,"LiveOak Fiber, LLC"
0032739815,150341,Yellowstone Media Design
0032748550,430230,"Telespan, LLC"
0032754012,350030,Corridor Wireless LLC
0032769192,280024,FractalVision
0032771750,460061,Onlinet LLC
0032781940,370146,"X-Tech, LLC"
0032784167,460073,Kempler Internet
0032790156,460072,Sebago Fiber & Wifi LLC
0032793473,460581,OLHCommunityFiber
0032794042,470058,Opticloud Inc
0032794695,370141,"Wi-Fiber, Inc."
0032799173,470072,"STEADfast IT, LLC"
0032802225,350072,"North Coast Networks, LLC"
0032802506,380146,W S Electronics LLC
0032807497,460011,BLB Communications
0032807968,460017,Center Cable TV
0032809766,130559,Grand Mound Cooperative Telephone Association
0032809949,420145,Vertrees Electronics LLC
0032819799,270115,Webhiway Communications LLC
0032820045,460085,"Underline El Paso, LLC"
0032820466,410147,Somerfield Cable TV
0032821191,470055,NCI Datacom
0032823494,460052,"Mann Holdings, LLC"
0032824039,480050,"J&B Communications of IL, Inc."
0032826885,470071,Statewide Communications Inc.
0032830051,460032,"Ezee Fiber Texas, LLC"
0032832404,460066,Prado Network
0032835365,300205,Ruhl Moore Technologies
0032839532,500033,"MedTech Consulting, LLC"
0032840076,450174,Wyyerd Group LLC
0032856486,470011,BlueEdge Technologies LLC
0032868853,480001,"AAA American Leasing, LLC"
0032869554,480010,"BIF IV Intrepid HoldCo, LLC"
0032873846,410121,Canyon Wireless
0032874851,470101,Litebridge LLC
0032875411,460036,"Grid Southwest, LLC"
0032878332,500082,Lovelock Highspeed
0032885626,480076,Prime Voiceonline LLC
0032898884,460598,Robinson Hardware and Software Solutions
0032935819,460105,North WiFi PR
0032954638,420186,"Craion, Inc."
0032977035,490043,"RAM Computer Services, LLC"
0032986473,510001,Archtop Fiber Holdings LLC
0032998742,500003,"Always On Communications, Inc."
0033003211,200041,"Raw Bandwidth Telecom, Inc."
0033005620,470093,"Antares Technology Solutions Holdco, Inc"
0033011602,470083,"Verge Network Solutions, LLC"
0033037706,130904,"New Lisbon Telephone Company, Inc."
0033043159,131463,West Liberty Telephone Company
0033068701,480054,"Link Business Communications, LLC"
0033069857,510024,"Greystone Systems, Inc."
0033105487,500084,"Generate-Ubiquity Holdings, LLC"
0033107137,260010,Concept Communication Corp.
0033148024,470004,ALT Telecom Solutions Inc
0033157959,510053,Vaulted Voice LLC
0033157975,480056,"Managed Business Solutions, LLC"
0033164146,500035,"Midwest Technology Services, LLC"
0033166232,470035,Good Business Phones LLC
0033167420,480093,"Town of Dryden, New York"
0033182189,480043,Get Real II LLC
0033184730,490075,NS Innovations LLC
0033200809,500005,"Appello VoIP, LLC"
0033205766,131162,"Santa Rosa Telephone Cooperative, Inc."
0033212275,470062,Ravalli Broadband LLC
0033222456,490001,Abadata Connect Inc.
0033222472,510035,One Stop Telecom
0033223637,510014,"Emerald Voice Services, LLC"
0033230871,470133,Integrated Elements Ultd
0033237652,490019,Fusion Enterprises LLC
0033241258,480060,"Midatlantic Professional IT Services, LLC"
0033241571,480080,"Resonate VoIP, LLC"
0033242256,470113,Metro Service Center
0033246786,460568,"Maverix Broadband, Inc."
0033249517,500067,"Wave Technologies, LLC"
0033249921,480118,Element8 Technology Investment Group Inc.
0033254913,480009,"Back 2 Roots, LLC"
0033259813,490011,"Circle B Wireless, LLC"
0033277344,490002,"Absolute Voice, LLC"
0033307901,470030,Boston Omaha Corporation
0033313628,400059,"Advanced Communications, Inc."
0033315078,510029,"Klick Networks, LLC"
0033331018,480005,"AITelecom, LLC"
0033352972,510026,"IMC, LLC"
0033369687,500019,East Central Energy
0033373853,470107,OGC Fiber Networks Lago Mar
0033382367,490042,"PWC Telecom, LLC"
0033388331,470047,"LCS Fibercom, LLC"
0033397324,480120,Ardent Wireless LLC
0033403650,480049,"Innovate Solutions Through Technology, Inc."
0033407156,460662,Raymond Mazeika
0033409202,490039,Pea River Electric Cooperative
0033429960,470108,"Wellcom Technologies Highlands, LP"
0033429994,470108,"Wellcom Technologies Highlands, LP"
0033430026,490008,Arrive Internet
0033445198,131378,Otelco Inc.
0033450867,470023,Cowboy Internet Services
0033463480,490066,Konvergence Technologies
0033468521,480036,"Enlightened by Woodruff Electric, LLC"
0033479338,480083,"SimSIP, LLC"
0033491226,490034,"Neometa 360, Inc."
0033503343,490069,"Suwannee Valley Electric Cooperative, Inc."
0033557497,480098,"Viirtue, Inc."
0033557539,480024,"Computer Magic, Inc."
0033572850,470043,"Voytel, LLC"
0033586025,500006,Beardon Services
0033590407,340068,Skynet Country Inc.
0033598574,480030,"Diverse Telecom, LLC"
0033650086,490059,"Verve Cloud, Inc."
0033650276,490063,IP Voice Solutions LLC
0033681230,460099,"360 Communications, Inc. (OK, AR & TX)"
0033683897,460679,Invest Newark
0033687963,510009,Dash Light Telecom LLC
0033690561,480088,"TelcoHoldings, Inc."
0033698697,480084,Skyewaves LLC
0033699505,300169,"Virginia Broadband, LLC"
0033700097,480025,"Computer Ware, Inc."
0033702887,500034,"Midwest IT Systems, Inc."
0033704230,490026,"ip3 labs, LLC"
0033704248,490060,Wecom LLC
0033711136,490018,"Fiber by Central Florida, LLC"
0033716440,500068,"Sky Connect, Inc."
0033730136,490003,"Airiam BWI, LLC"
0033757360,460643,RingSquared Telecom LLC
0033767294,510021,Foothills Broadband LLC
0033788837,480066,"Off The Hook Communications, LLC"
0033804808,131486,Wilkes Telephone Membership Corporation
0033823667,490032,"MiriTel, Inc."
0033836529,500044,Sangamon Connect Inc.
0033852047,470128,FiberX Inc.
0033866096,510062,TVAB Holdings LLC
0033876434,500004,"Amiba, Inc."
0033882317,480034,"EK Solutions Group, LLC"
0033889254,300191,Gridiron Fiber Corporation
0033894023,500058,White River Valley Electric Cooperative
0033898289,510027,"IST Communications & Security, Inc."
0033898966,400059,"Advanced Communications, Inc."
0033901281,500011,"City of Lexington, Tennessee"
0033914151,490045,"Sageteq VOIP, LLC"
0033939182,510010,DC Current Corp.
0033972415,490044,"Red Cloud, LLC"
0034016527,510070,Hub Tech Solutions
0034026880,330030,"Framework IT, LLC"
0034048298,490022,Gigs Inc.
0034049155,490074,Wire 3 Holdings
0034053488,510067,"Hello, LLC"
0034057778,350116,"Whittrio, Inc."
0034072124,500048,"Stupp Fiber, LLC"
0034084277,500014,cTel NO1 LLC
0034109009,490024,"Instant Telecom Solutions, Inc."
0034113704,480039,Adirondack Internet
0034120139,510042,Ripple Broadband LLC
0034167072,480018,Cherokee County Electric Cooperative Association
0034185421,510028,"King Network and Media Services, LLC"
0034189365,500039,"Opiquad, LLC"
0034190777,390162,"Planet Networks, Inc."
0034227348,500030,"Kelly Office Machines, Inc."
0034232173,490012,"City of El Reno, Oklahoma"
0034233734,480023,ClearNet
0034272989,490071,Electryon Tech
0034292060,500042,Remarkable Wifi LLC
0034298984,500045,"SEED VOICE, LLC"
0034309716,510048,"Tenet Communications, LLC"
0034333732,510071,Fiber2Go Corporation
0034334482,500029,"IT Solutions, Inc."
0034338608,490028,Lenoir City Utility Board
0034347336,490000,"1Path Managed Services, LLC"
0034350223,490058,"Ureka Solutions, LLC"
0034377739,300192,"USConnect Holdings, Inc."
0034418905,240110,"Public Utility District of Grant County, Washington"
0034473058,490004,"AirUltra, LLC"
0034513143,510020,"Flying Bull Internet, LLC"
0034513382,490047,"Sentry IT Solutions, LLC"
0034519173,510060,Hans-On Solutions LLC
0034539080,130234,Chariton Valley Telephone Corporation
0034586354,500069,"Numberify, Inc."
0034587246,510072,"City of Lehi, Utah"
0034604371,500036,Motio LLC
0034611772,510093,"Perfect Voice & Data, LLC"
0034614909,490068,Seamless Fiber Innovations LLC
0034637652,500025,"GreyStone Connect, LLC"
0034666412,510004,"City of Bainbridge, Georgia"
0034671891,270012,Aristotle Unified Communications Inc.
0034695726,500038,"Office Technology Center, Inc."
0034706614,500070,"Definitive Technology Solutions, Inc."
0034735076,500051,UC Initiatives LLC
0034735399,510033,"Omnicaas, Inc."
0034737759,490073,HyperFiber LLC
0034740795,510011,Distinctive Voip LLC
0034740860,500012,"connectSCP, LLC"
0034742437,330025,Uniti Group Inc.
0034766931,510056,Ahoi LLC
0034822973,500071,Lucky Fiber LLC
0034841742,500072,All Serve Communications
0034870212,510073,Accurate Business Machines
0034875641,510055,Waterloo Telecommunications Utility
0034938746,510080,Magna5 MS LLC
0034944447,500007,"BWI, LLC"
0034944991,500018,"Digital Technology Partners, LLC"
0034989905,470146,"CloudTalk.io, Inc."
0035016633,500053,"Versatile VoIP, LLC"
0035016658,490005,Allevia Technology
0035019199,490041,Public Utility District #1 of Kitsap County
0035062033,500079,Sabino WiFi
0035099621,510045,"Southern Tele-Communications (STC), LLC"
0035119759,500049,Telecorp Inc.
0035195254,500001,A-1 Communication Group LLC
0035267814,510032,Nanotech Solutions LLC
0035274810,510003,"CCP Voice Communications, LLC"
0035309764,420143,Vector Choice Technology Solutions
0035377571,510002,Baltimore City Office of Information and Technology
0035457183,510022,"FYI Tech Solutions, LLC"
0035464791,510089,Elite Voice and Data Systems
0035509769,510052,Trive Capital Management LLC
0035517085,500002,"ACU Global, LLC"
0035549435,510030,"Lyte Fiber, LLC"
0035574326,510079,Lytwave
0035617026,510061,Lehigh WiFi LLC
0035632058,420173,"Northwest Fiber, LLC"
0035636505,500040,Pilam HSI LLC
0035672765,500032,Larkin LLC
0035677525,490077,"Martel, Inc."
0035706928,500073,"ATechPros, LLC"
0035720754,250067,"Ring Central, Inc."
0035720887,500052,Velofi LLC
0035725241,500074,CommRise LLC
0035811215,130116,Benton Ridge Telephone Company
0035811397,500031,Kwikbit Internet
0035824986,500047,Southern Ute ISP
0035852417,500075,"FiberFi, LLC"
